3/27/2018 4:41	305.17	5.2776	14660	224.4	5.2583	8.17E+05	224.4	5.2583	7.92E+05	2.4423	0.042237	97.515	1.7	97.924	47.551	2.2896	3666.6	3552.6	2.17E+05	5253.2	6.26E+05	8.47E+05	1.76E+05	5258.3	6.46E+05	0.51691	0.53282	0.70533	0.99533	0.042735	0.059319	0.71026	0.060664	0.73533	0.99634	54	0.84879	113.95	1.4911	0	17941	8693	12015	44002	0.025607	1	1856.7	48.296	27.087	19.188	50.304	46.862	26.75	1855.2	1.5417	1.0624	17.767	12.048	34.553	16.814	1.1025	0.77276
3/27/2018 4:42	323.94	5.6022	14455	238.27	5.5817	8.07E+05	238.27	5.5817	7.80E+05	2.5423	0.043967	97.414	1.7	97.764	44.638	2.289	3444.5	3330.6	2.30E+05	5576.2	6.16E+05	8.50E+05	1.87E+05	5581.7	6.38E+05	0.51707	0.53298	0.70539	0.99532	0.042694	0.059961	0.71032	0.061289	0.73554	0.99634	53.947	0.8489	113.83	1.4899	0	17879	8688.3	12039	43961	0.025578	1	1841.7	48.258	27.105	19.19	50.304	46.862	26.772	1843.1	1.55	1.0678	17.768	12.049	34.553	16.814	1.1019	0.77234
3/27/2018 4:43	345.7	5.9786	14271	254.25	5.9567	7.99E+05	254.25	5.9567	7.70E+05	2.8658	0.049561	97.085	1.7	97.584	41.934	2.2892	3244.9	3131	2.45E+05	5950.8	6.09E+05	8.56E+05	2.00E+05	5956.7	6.32E+05	0.51696	0.53286	0.70536	0.99532	0.042722	0.062184	0.71029	0.063466	0.73545	0.99634	53.982	0.84884	113.88	1.4904	0	17897	8669.7	12015	43928	0.025553	1	1845.6	48.287	27.113	19.193	50.313	46.862	26.785	1842.2	1.5709	1.0712	17.768	12.049	34.552	16.814	1.1016	0.77209
3/27/2018 4:44	326.04	5.6385	14510	239.83	5.6178	8.10E+05	239.83	5.6178	7.83E+05	2.6005	0.044973	97.355	1.7	97.759	44.56	2.2888	3439.3	3325.5	2.32E+05	5612.3	6.19E+05	8.59E+05	1.88E+05	5617.8	6.41E+05	0.51703	0.53293	0.70538	0.99532	0.042703	0.060365	0.71031	0.061685	0.73558	0.99633	53.957	0.8489	113.79	1.4896	0	17902	8684	12010	43956	0.025574	1	1860.1	48.272	27.137	19.189	50.301	46.862	26.806	1858.6	1.5594	1.0811	17.768	12.049	34.552	16.814	1.1019	0.77232
3/27/2018 4:45	333.82	5.7731	14419	245.59	5.7519	8.05E+05	245.59	5.7519	7.78E+05	2.5856	0.044715	97.37	1.7	97.694	43.056	2.2885	3324.1	3210.4	2.37E+05	5746.3	6.14E+05	8.59E+05	1.93E+05	5751.9	6.37E+05	0.51713	0.53304	0.70542	0.99531	0.042677	0.060238	0.71035	0.06156	0.7357	0.99633	53.924	0.84897	113.72	1.4888	0	17901	8685.5	12023	43961	0.025601	1	1854.9	48.248	27.147	19.191	50.287	46.862	26.81	1853.4	1.5618	1.0816	17.769	12.049	34.552	16.814	1.1012	0.77186
3/27/2018 4:46	351.74	6.0831	14198	258.7	6.0608	7.96E+05	258.7	6.0608	7.67E+05	2.9023	0.050192	97.048	1.7	97.528	40.879	2.2891	3165.8	3051.9	2.50E+05	6054.8	6.06E+05	8.61E+05	2.03E+05	6060.8	6.30E+05	0.51691	0.53282	0.70535	0.99531	0.042731	0.062441	0.71028	0.063718	0.7355	0.99633	53.992	0.84885	113.84	1.49	0	17886	8669	12025	43933	0.025555	1	1837.1	48.303	27.151	19.189	50.31	46.862	26.822	1838	1.5685	1.0978	17.768	12.049	34.552	16.814	1.1016	0.77213
3/27/2018 4:47	342.02	5.9148	14285	251.58	5.8931	7.99E+05	251.58	5.8931	7.71E+05	2.7193	0.047027	97.234	1.7	97.62	41.27	2.2888	3193.5	3079.7	2.43E+05	5887.3	6.09E+05	8.56E+05	1.98E+05	5893.1	6.32E+05	0.51701	0.53291	0.70538	0.99531	0.042708	0.061176	0.71031	0.062479	0.73558	0.99633	53.962	0.8489	113.79	1.4895	0	17878	8677.7	12043	43960	0.02558	1	1842	48.278	27.147	19.186	50.306	46.863	26.819	1839.5	1.59	1.0954	17.768	12.049	34.552	16.814	1.1018	0.77225
3/27/2018 4:48	320.17	5.5369	14500	235.51	5.5167	8.09E+05	235.51	5.5167	7.82E+05	2.5392	0.043914	97.417	1.7	97.795	45.406	2.2887	3499.8	3386	2.27E+05	5511.2	6.18E+05	8.55E+05	1.85E+05	5516.7	6.40E+05	0.5171	0.53301	0.7054	0.99532	0.042685	0.05993	0.71033	0.061258	0.73562	0.99634	53.934	0.84894	113.77	1.4893	0	17914	8688.3	12021	43968	0.025579	1	1843.2	48.252	27.125	19.187	50.289	46.865	26.799	1844.7	1.5748	1.0732	17.769	12.049	34.552	16.814	1.1013	0.77189
3/27/2018 4:49	329.89	5.7052	14364	242.6	5.6843	8.03E+05	242.6	5.6843	7.75E+05	2.7232	0.047095	97.23	1.7	97.707	44.008	2.2894	3400.3	3286.4	2.34E+05	5678.7	6.13E+05	8.52E+05	1.91E+05	5684.3	6.35E+05	0.51695	0.53286	0.70535	0.99533	0.042724	0.061218	0.71028	0.062521	0.73541	0.99634	53.985	0.84882	113.9	1.4907	0	17893	8677.3	12026	43969	0.025611	1	1840.1	48.287	27.101	19.189	50.259	46.864	26.782	1834.7	1.5516	1.0783	17.768	12.049	34.552	16.814	1.1017	0.77219
3/27/2018 4:50	299.62	5.1816	14616	220.3	5.1626	8.15E+05	220.3	5.1626	7.89E+05	2.3533	0.040698	97.606	1.7	97.956	48.187	2.2898	3715	3600.9	2.13E+05	5157.6	6.24E+05	8.41E+05	1.73E+05	5162.6	6.44E+05	0.51687	0.53277	0.70532	0.99533	0.042746	0.058726	0.71025	0.060084	0.73528	0.99635	54.014	0.84876	113.98	1.4915	0	17894	8695	12033	43986	0.025623	1	1835.4	48.307	27.084	19.191	50.296	46.862	26.761	1835.7	1.5689	1.0649	17.767	12.048	34.552	16.814	1.1024	0.77263
3/27/2018 4:51	282.12	4.879	14819	207.48	4.8612	8.23E+05	207.48	4.8612	8.00E+05	2.2509	0.038928	97.71	1.7	98.099	51.881	2.2893	3985.8	3871.8	2.00E+05	4856.4	6.32E+05	8.39E+05	1.63E+05	4861.2	6.51E+05	0.51706	0.53297	0.70538	0.99533	0.042699	0.057986	0.7103	0.059357	0.73544	0.99635	53.955	0.84886	113.89	1.4905	0	17890	8700.8	12024	43968	0.025591	1	1846.8	48.258	27.073	19.189	50.297	46.862	26.745	1845.3	1.5638	1.042	17.768	12.049	34.553	16.814	1.102	0.7724
3/27/2018 4:52	352.06	6.0885	14244	258.93	6.0663	7.98E+05	258.93	6.0663	7.69E+05	2.9014	0.050177	97.048	1.7	97.536	40.816	2.2892	3160.4	3046.5	2.50E+05	6060.3	6.07E+05	8.57E+05	2.03E+05	6066.3	6.31E+05	0.51705	0.53296	0.70538	0.99533	0.042701	0.062406	0.7103	0.063682	0.73546	0.99634	53.957	0.84886	113.87	1.4904	0	17887	8669.2	12005	43910	0.025554	1	1850.3	48.262	27.086	19.188	50.281	46.867	26.755	1847.7	1.5767	1.0547	17.768	12.049	34.553	16.814	1.1016	0.77208
3/27/2018 4:53	364.84	6.3095	14177	268.36	6.2864	7.95E+05	268.36	6.2864	7.65E+05	2.8305	0.048951	97.121	1.7	97.438	39.271	2.289	3044.6	2930.7	2.59E+05	6280.2	6.04E+05	8.67E+05	2.11E+05	6286.4	6.29E+05	0.51706	0.53297	0.70539	0.99532	0.042696	0.061917	0.71032	0.063204	0.73555	0.99634	53.95	0.8489	113.82	1.4898	0	17865	8673.3	12004	43886	0.025536	1	1856.5	48.262	27.114	19.194	50.259	46.872	26.78	1856	1.5901	1.0943	17.768	12.049	34.552	16.814	1.1015	0.77204
3/27/2018 4:54	301.89	5.2209	14660	222.06	5.2018	8.16E+05	222.06	5.2018	7.91E+05	2.4212	0.041872	97.537	1.7	97.927	50.816	2.2888	3905.7	3791.9	2.14E+05	5196.6	6.25E+05	8.54E+05	1.75E+05	5201.8	6.46E+05	0.51703	0.53293	0.70539	0.99532	0.042703	0.059148	0.71031	0.060494	0.73558	0.99633	53.957	0.84891	113.79	1.4895	0	17918	8693.9	12018	43980	0.025593	1	1846.5	48.272	27.139	19.193	50.313	46.866	26.803	1844.5	1.5659	1.0948	17.768	12.049	34.552	16.814	1.1015	0.77205
3/27/2018 4:55	285.65	4.94	14798	210.17	4.9219	8.21E+05	210.17	4.9219	7.98E+05	2.2029	0.038096	97.759	1.7	98.066	52.721	2.2882	4042.3	3928.6	2.03E+05	4917	6.30E+05	8.45E+05	1.65E+05	4921.9	6.50E+05	0.5172	0.53311	0.70544	0.99531	0.042659	0.057622	0.71037	0.058999	0.73578	0.99633	53.9	0.84902	113.67	1.4883	0	17936	8705.2	12042	44018	0.025619	1	1846.4	48.23	27.151	19.183	50.258	46.722	26.823	1844.5	1.5359	1.0541	17.769	12.05	34.552	16.814	1.1009	0.77164
3/27/2018 4:56	316.46	5.4728	14514	232.86	5.4527	8.09E+05	232.86	5.4527	7.82E+05	2.688	0.046486	97.266	1.7	97.819	46.413	2.2881	3572.1	3458.4	2.25E+05	5447.4	6.18E+05	8.36E+05	1.83E+05	5452.8	6.40E+05	0.51722	0.53313	0.70545	0.99531	0.042653	0.060912	0.71038	0.062217	0.73583	0.99633	53.893	0.84904	113.64	1.4881	0	17900	8680.2	12028	43958	0.025589	1	1838.2	48.226	27.159	19.141	50.272	46.597	26.823	1840.4	1.5393	1.0405	17.77	12.05	34.552	16.814	1.1005	0.77135
3/27/2018 4:57	310.43	5.3685	14590	228.32	5.3488	8.14E+05	228.32	5.3488	7.88E+05	2.4553	0.042461	97.502	1.7	97.868	48.015	2.289	3698.9	3585.1	2.20E+05	5343.6	6.23E+05	8.53E+05	1.79E+05	5348.8	6.44E+05	0.51692	0.53282	0.70536	0.99531	0.04273	0.059404	0.71029	0.060746	0.73552	0.99633	53.99	0.84886	113.82	1.4899	0	17871	8691.1	12021	43944	0.025591	1	1849.8	48.303	27.158	19.099	50.292	46.588	26.828	1847.5	1.5702	1.0654	17.769	12.05	34.552	16.814	1.1011	0.77175
3/27/2018 4:58	334.57	5.786	14398	246.1	5.7648	8.05E+05	246.1	5.7648	7.77E+05	2.7603	0.047736	97.192	1.7	97.677	43.908	2.2889	3391.5	3277.7	2.38E+05	5759.1	6.14E+05	8.51E+05	1.93E+05	5764.8	6.37E+05	0.51699	0.53289	0.70538	0.99531	0.042712	0.061457	0.71031	0.062754	0.73558	0.99633	53.967	0.8489	113.79	1.4895	0	17901	8676.3	12032	43970	0.025604	1	1852.8	48.284	27.154	19.067	50.307	46.593	26.823	1849.3	1.5827	1.0696	17.768	12.049	34.552	16.814	1.1019	0.77231
3/27/2018 4:59	335.52	5.8025	14361	246.85	5.7812	8.02E+05	246.85	5.7812	7.74E+05	2.6991	0.046678	97.254	1.7	97.673	42.853	2.2885	3309.5	3195.7	2.38E+05	5775.5	6.12E+05	8.58E+05	1.94E+05	5781.2	6.35E+05	0.51713	0.53303	0.70542	0.99531	0.042677	0.06101	0.71035	0.062314	0.7357	0.99633	53.924	0.84897	113.72	1.4888	0	17890	8679.3	12026	43953	0.025602	1	1844.5	48.248	27.146	19.044	50.273	46.594	26.819	1843.4	1.5675	1.0764	17.769	12.049	34.552	16.814	1.1016	0.77211
3/27/2018 5:00	363.86	6.2926	14144	267.68	6.2695	7.93E+05	267.68	6.2695	7.63E+05	2.913	0.050378	97.037	1.7	97.437	39.336	2.2885	3047.2	2933.5	2.58E+05	6263.3	6.03E+05	8.66E+05	2.10E+05	6269.5	6.28E+05	0.5171	0.533	0.70541	0.99531	0.042685	0.06247	0.71034	0.063743	0.73568	0.99633	53.933	0.84896	113.73	1.4889	0	17933	8668.4	12022	43987	0.025613	1	1845.3	48.256	27.15	19.024	50.326	46.615	26.817	1846.6	1.551	1.0894	17.769	12.05	34.552	16.814	1.101	0.77167
3/27/2018 5:01	345.76	5.9796	14279	254.37	5.9577	7.99E+05	254.37	5.9577	7.70E+05	2.8712	0.049655	97.079	1.7	97.585	41.625	2.2886	3218.8	3105	2.46E+05	5951.8	6.09E+05	8.62E+05	2.00E+05	5957.7	6.32E+05	0.51706	0.53296	0.7054	0.99531	0.042695	0.062196	0.71033	0.063476	0.73567	0.99633	53.945	0.84895	113.73	1.489	0	17889	8670.3	12014	43934	0.02558	1	1847.1	48.268	27.163	19.018	50.278	46.624	26.825	1843.6	1.5383	1.1138	17.769	12.05	34.552	16.814	1.1011	0.77173
3/27/2018 5:02	331.06	5.7253	14445	243.57	5.7043	8.07E+05	243.57	5.7043	7.79E+05	2.5216	0.043609	97.435	1.7	97.704	45.082	2.2884	3478.1	3364.3	2.35E+05	5698.6	6.16E+05	8.66E+05	1.91E+05	5704.3	6.38E+05	0.517	0.5329	0.70539	0.9953	0.042708	0.059833	0.71032	0.061165	0.7357	0.99632	53.96	0.84894	113.71	1.4888	0	17880	8686.9	12014	43956	0.02559	1	1853.6	48.286	27.195	19.008	50.302	46.645	26.859	1851.8	1.5655	1.0976	17.769	12.049	34.552	16.814	1.1013	0.7719
3/27/2018 5:03	363.86	6.2926	14123	267.75	6.2695	7.92E+05	267.75	6.2695	7.62E+05	2.9896	0.051702	96.959	1.7	97.443	38.391	2.288	2976.5	2862.8	2.58E+05	6263.2	6.02E+05	8.58E+05	2.10E+05	6269.5	6.27E+05	0.51707	0.53296	0.70542	0.99529	0.042689	0.062995	0.71035	0.064258	0.73585	0.99632	53.934	0.84902	113.61	1.4878	0	17894	8665.4	12020	43922	0.025562	1	1844.5	48.273	27.23	18.999	50.304	46.658	26.89	1844.1	1.5893	1.0895	17.769	12.049	34.551	16.813	1.1016	0.77209
3/27/2018 5:04	340.98	5.8968	14335	250.93	5.8751	8.02E+05	250.93	5.8751	7.73E+05	2.7662	0.047839	97.186	1.7	97.619	43.772	2.2878	3377.7	3264.1	2.42E+05	5869.2	6.11E+05	8.56E+05	1.97E+05	5875.1	6.34E+05	0.51706	0.53295	0.70543	0.99528	0.04269	0.061479	0.71036	0.062774	0.7359	0.99631	53.934	0.84904	113.57	1.4874	0	17919	8676.4	12019	43983	0.0256	1	1848.1	48.277	27.252	18.996	50.262	46.679	26.918	1845.8	1.5666	1.0844	17.769	12.05	34.551	16.813	1.1014	0.77195
3/27/2018 5:05	356.86	6.1715	14210	262.64	6.1487	7.96E+05	262.64	6.1487	7.66E+05	2.8954	0.050073	97.055	1.7	97.486	41.911	2.2876	3239.2	3125.6	2.53E+05	6142.5	6.06E+05	8.69E+05	2.06E+05	6148.7	6.30E+05	0.51704	0.53294	0.70543	0.99528	0.042693	0.062359	0.71036	0.063635	0.73594	0.99631	53.936	0.84905	113.54	1.4872	0	17874	8669.5	12003	43911	0.025556	1	1848.9	48.284	27.273	18.996	50.285	46.681	26.932	1846.8	1.5614	1.0984	17.77	12.05	34.551	16.813	1.1012	0.77183
3/27/2018 5:06	316	5.4649	14537	232.57	5.4447	8.10E+05	232.57	5.4447	7.84E+05	2.507	0.043356	97.45	1.7	97.817	48.718	2.2875	3745.1	3631.6	2.24E+05	5439.3	6.20E+05	8.56E+05	1.83E+05	5444.7	6.41E+05	0.51706	0.53295	0.70544	0.99527	0.042689	0.059717	0.71036	0.06105	0.73599	0.99631	53.931	0.84907	113.51	1.4869	0	17916	8689.2	12014	43976	0.025603	1	1841.9	48.282	27.286	18.991	50.296	46.68	26.949	1843.2	1.559	1.1051	17.77	12.05	34.551	16.813	1.1012	0.7718
3/27/2018 5:07	340.12	5.8821	14342	250.38	5.8603	8.02E+05	250.38	5.8603	7.73E+05	2.7563	0.047667	97.196	1.7	97.627	43.802	2.2871	3377.1	3263.6	2.42E+05	5854.5	6.11E+05	8.62E+05	1.97E+05	5860.3	6.34E+05	0.51712	0.53301	0.70546	0.99527	0.042672	0.061394	0.71039	0.06269	0.73612	0.9963	53.907	0.84913	113.43	1.486	0	17907	8676.6	12031	43975	0.0256	1	1846.9	48.269	27.314	18.987	50.284	46.543	26.977	1845.5	1.553	1.0839	17.77	12.05	34.551	16.813	1.1009	0.77161
3/27/2018 5:08	334.03	5.7766	14417	245.92	5.7553	8.05E+05	245.92	5.7553	7.77E+05	2.6536	0.045891	97.301	1.7	97.686	43.82	2.2867	3374.8	3261.4	2.37E+05	5749.5	6.14E+05	8.55E+05	1.93E+05	5755.3	6.36E+05	0.51722	0.53311	0.7055	0.99526	0.042645	0.060672	0.71043	0.061981	0.73626	0.9963	53.872	0.84921	113.34	1.4851	0	17891	8681.1	12047	43986	0.025607	1	1851.2	48.245	27.328	18.94	50.318	46.467	26.988	1850.4	1.5677	1.0802	17.771	12.051	34.55	16.813	1.1006	0.77142
3/27/2018 5:09	324.74	5.6161	14465	239.09	5.5953	8.06E+05	239.09	5.5953	7.79E+05	2.6768	0.046293	97.277	1.7	97.753	45.819	2.2866	3522.7	3409.4	2.31E+05	5589.7	6.16E+05	8.46E+05	1.88E+05	5595.3	6.38E+05	0.51722	0.5331	0.7055	0.99526	0.042647	0.060832	0.71042	0.062139	0.73626	0.9963	53.875	0.8492	113.34	1.4852	0	17933	8680.8	12034	44006	0.025587	1	1848	48.247	27.33	18.886	50.275	46.326	26.998	1843.8	1.5461	1.0671	17.771	12.051	34.55	16.813	1.1	0.77096
3/27/2018 5:10	325.09	5.6221	14487	239.31	5.6013	8.08E+05	239.31	5.6013	7.81E+05	2.4974	0.04319	97.459	1.7	97.761	44.632	2.2871	3440	3326.6	2.31E+05	5595.7	6.18E+05	8.62E+05	1.88E+05	5601.3	6.39E+05	0.51705	0.53293	0.70545	0.99526	0.042689	0.059651	0.71038	0.060986	0.73612	0.9963	53.927	0.84912	113.42	1.486	0	17922	8690.6	12021	43972	0.025581	1	1851.1	48.291	27.343	18.788	50.314	46.076	27.007	1852	1.5371	1.0806	17.771	12.051	34.55	16.813	1.1005	0.77132
3/27/2018 5:11	362.5	6.269	14192	266.93	6.2458	7.95E+05	266.93	6.2458	7.65E+05	3.0242	0.0523	96.924	1.7	97.46	39.07	2.2863	3021.3	2908	2.57E+05	6239.5	6.04E+05	8.63E+05	2.10E+05	6245.8	6.29E+05	0.5172	0.53308	0.70551	0.99525	0.042649	0.063194	0.71043	0.064449	0.73636	0.99629	53.875	0.84924	113.27	1.4845	0	17881	8662.7	12021	43925	0.025582	1	1856.5	48.257	27.377	18.658	50.267	45.958	27.03	1855	1.551	1.0845	17.771	12.051	34.55	16.813	1.1009	0.77161
3/27/2018 5:12	357.83	6.1882	14195	263.48	6.1652	7.95E+05	263.48	6.1652	7.65E+05	2.8668	0.049578	97.084	1.7	97.485	40.234	2.2864	3107.8	2994.5	2.54E+05	6159	6.05E+05	8.65E+05	2.07E+05	6165.2	6.29E+05	0.51716	0.53304	0.7055	0.99524	0.042659	0.062132	0.71042	0.063411	0.73636	0.99628	53.887	0.84923	113.27	1.4844	0	17906	8671.3	12013	43956	0.025582	1	1847.2	48.269	27.393	18.543	50.308	45.981	27.047	1845.9	1.5656	1.1041	17.771	12.051	34.55	16.813	1.1003	0.77117
3/27/2018 5:13	341.73	5.9098	14305	251.6	5.8879	8.00E+05	251.6	5.8879	7.71E+05	2.7719	0.047937	97.18	1.7	97.618	41.975	2.2866	3239.7	3126.4	2.43E+05	5882	6.10E+05	8.59E+05	1.98E+05	5887.9	6.33E+05	0.51709	0.53297	0.70548	0.99525	0.042676	0.061504	0.7104	0.062798	0.73628	0.99629	53.909	0.84919	113.32	1.485	0	17909	8677	12034	43980	0.025595	1	1842.3	48.285	27.387	18.457	50.319	46.01	27.046	1842.1	1.5645	1.1036	17.771	12.051	34.55	16.813	1.1005	0.77136
3/27/2018 5:14	336.39	5.8176	14411	247.65	5.796	8.05E+05	247.65	5.796	7.77E+05	2.6091	0.045121	97.346	1.7	97.67	43.56	2.2869	3358.6	3245.2	2.39E+05	5790.2	6.14E+05	8.65E+05	1.95E+05	5796	6.37E+05	0.5171	0.53299	0.70547	0.99526	0.042675	0.060397	0.71039	0.061715	0.73619	0.99629	53.909	0.84916	113.38	1.4855	0	17912	8684.6	12050	44013	0.025629	1	1858.6	48.278	27.348	18.387	50.355	46.05	27.018	1855	1.5527	1.0921	17.771	12.051	34.55	16.813	1.1008	0.77152
3/27/2018 5:15	322.56	5.5783	14470	237.44	5.5576	8.07E+05	237.44	5.5576	7.80E+05	2.6832	0.046403	97.27	1.7	97.774	45.213	2.2871	3481.5	3368.1	2.29E+05	5552.1	6.17E+05	8.44E+05	1.87E+05	5557.6	6.38E+05	0.51711	0.533	0.70546	0.99526	0.042674	0.0609	0.71039	0.062206	0.73613	0.9963	53.909	0.84913	113.42	1.486	0	17880	8681	12007	43923	0.025562	1	1842.2	48.272	27.32	18.353	50.35	46.094	26.99	1843	1.5575	1.0748	17.771	12.051	34.55	16.813	1.1008	0.77158
3/27/2018 5:16	313.77	5.4264	14526	230.92	5.4063	8.10E+05	230.92	5.4063	7.84E+05	2.4635	0.042604	97.494	1.7	97.847	45.789	2.2876	3527.2	3413.6	2.23E+05	5400.9	6.19E+05	8.49E+05	1.81E+05	5406.3	6.40E+05	0.51704	0.53293	0.70543	0.99528	0.042695	0.059427	0.71036	0.060767	0.73595	0.99631	53.938	0.84905	113.54	1.4871	0	17931	8691.9	12007	43991	0.025592	1	1840.6	48.287	27.28	18.318	50.313	46.125	26.95	1840.2	1.5615	1.0609	17.77	12.05	34.55	16.813	1.101	0.77169
3/27/2018 5:17	322.78	5.5822	14494	237.5	5.5617	8.09E+05	237.5	5.5617	7.82E+05	2.528	0.043719	97.428	1.7	97.783	44.494	2.2882	3433.4	3319.7	2.29E+05	5556.2	6.18E+05	8.56E+05	1.87E+05	5561.7	6.40E+05	0.51698	0.53287	0.7054	0.99529	0.042711	0.059882	0.71033	0.061213	0.73578	0.99632	53.962	0.84897	113.65	1.4882	0	17878	8688.4	12019	43958	0.025598	1	1854.1	48.296	27.235	18.299	50.31	46.164	26.914	1849.8	1.5586	1.068	17.769	12.05	34.551	16.813	1.1015	0.77203
3/27/2018 5:18	277.08	4.7919	14892	203.89	4.7743	8.26E+05	203.89	4.7743	8.03E+05	2.2803	0.039435	97.68	1.7	98.139	53.657	2.2879	4112.4	3998.7	1.97E+05	4769.5	6.35E+05	8.35E+05	1.60E+05	4774.3	6.53E+05	0.51716	0.53306	0.70544	0.9953	0.042668	0.058158	0.71037	0.059523	0.73584	0.99632	53.909	0.84903	113.63	1.4879	0	17893	8700.3	12027	43973	0.025599	1	1849.4	48.245	27.188	18.288	50.302	46.2	26.861	1849.6	1.5692	1.0552	17.769	12.05	34.551	16.813	1.1015	0.77202
3/27/2018 5:19	317.53	5.4913	14533	233.54	5.4712	8.11E+05	233.54	5.4712	7.85E+05	2.531	0.04377	97.425	1.7	97.814	46.399	2.2891	3578.8	3464.9	2.25E+05	5465.8	6.20E+05	8.45E+05	1.84E+05	5471.2	6.42E+05	0.51692	0.53282	0.70536	0.99531	0.042729	0.059917	0.71029	0.061248	0.7355	0.99633	53.989	0.84886	113.84	1.49	0	17869	8686.9	12021	43941	0.025587	1	1848.9	48.3	27.149	18.278	50.341	46.225	26.83	1848.7	1.576	1.0381	17.769	12.049	34.552	16.814	1.1013	0.77193
3/27/2018 5:20	355.34	6.1452	14207	261.3	6.1227	7.97E+05	261.3	6.1227	7.67E+05	2.9392	0.05083	97.01	1.7	97.517	39.5	2.2895	3065.8	2951.8	2.52E+05	6116.7	6.06E+05	8.63E+05	2.05E+05	6122.7	6.31E+05	0.51685	0.53275	0.70532	0.99532	0.042749	0.062708	0.71025	0.06398	0.73535	0.99634	54.016	0.84878	113.93	1.491	0	17892	8666.5	12027	43933	0.025581	1	1849.9	48.315	27.118	18.27	50.322	46.251	26.795	1847.1	1.5886	1.0791	17.768	12.049	34.552	16.814	1.1021	0.77243
3/27/2018 5:21	347.98	6.018	14245	255.95	5.996	7.98E+05	255.95	5.996	7.69E+05	2.7039	0.046762	97.249	1.7	97.563	41.437	2.2891	3206.9	3093	2.47E+05	5990.1	6.07E+05	8.63E+05	2.01E+05	5996	6.31E+05	0.51703	0.53294	0.70538	0.99532	0.042705	0.061068	0.71031	0.062372	0.7355	0.99634	53.961	0.84887	113.85	1.4901	0	17928	8679.8	12018	43974	0.025603	1	1841.1	48.269	27.108	18.266	50.32	46.264	26.783	1840.2	1.5632	1.1001	17.767	12.048	34.552	16.814	1.1025	0.77273
3/27/2018 5:22	294.11	5.0864	14742	216.29	5.0678	8.21E+05	216.29	5.0678	7.96E+05	2.3696	0.04098	97.589	1.7	97.996	52.258	2.2894	4017.4	3903.5	2.09E+05	5062.8	6.29E+05	8.47E+05	1.70E+05	5067.8	6.49E+05	0.51692	0.53283	0.70534	0.99533	0.042731	0.058823	0.71027	0.060178	0.73536	0.99634	53.995	0.8488	113.93	1.4909	0	17900	8696.6	12021	43978	0.025598	1	1848.6	48.294	27.095	18.264	50.275	46.289	26.772	1849.3	1.5419	1.0695	17.768	12.049	34.552	16.814	1.1018	0.77225
3/27/2018 5:23	357.1	6.1757	14175	262.59	6.1531	7.95E+05	262.59	6.1531	7.65E+05	2.9609	0.051206	96.988	1.7	97.489	40.112	2.2896	3109.8	2995.8	2.54E+05	6147.1	6.05E+05	8.64E+05	2.06E+05	6153.1	6.29E+05	0.51696	0.53286	0.70535	0.99533	0.042724	0.062832	0.71028	0.0641	0.73535	0.99635	53.987	0.8488	113.94	1.491	0	17894	8665.8	12037	43957	0.025587	1	1846.4	48.284	27.078	18.266	50.316	46.294	26.749	1842.3	1.56	1.0817	17.768	12.049	34.552	16.814	1.1021	0.77247
3/27/2018 5:24	334.9	5.7918	14365	246.25	5.7707	8.04E+05	246.25	5.7707	7.75E+05	2.5961	0.044897	97.359	1.7	97.671	43.456	2.2898	3360	3245.9	2.38E+05	5765	6.13E+05	8.63E+05	1.94E+05	5770.7	6.36E+05	0.51699	0.5329	0.70534	0.99535	0.042718	0.060349	0.71027	0.06167	0.73527	0.99635	53.981	0.84878	114	1.4916	0	17924	8684	12007	43970	0.025571	1	1843.7	48.27	27.033	18.262	50.326	46.294	26.719	1843.4	1.552	1.102	17.767	12.048	34.553	16.814	1.1021	0.77243
3/27/2018 5:25	351.34	6.076	14255	258.34	6.0539	7.99E+05	258.34	6.0539	7.69E+05	2.8988	0.050133	97.051	1.7	97.549	40.414	2.2897	3130.4	3016.3	2.49E+05	6048	6.08E+05	8.54E+05	2.03E+05	6053.9	6.32E+05	0.5171	0.53302	0.70537	0.99535	0.042692	0.06238	0.7103	0.063656	0.7353	0.99636	53.95	0.84881	113.99	1.4915	0	17910	8669.9	12024	43968	0.025594	1	1853.1	48.239	27.003	18.261	50.309	46.294	26.684	1849.9	1.5474	1.0805	17.768	12.049	34.553	16.814	1.1016	0.77214
3/27/2018 5:26	358.22	6.1951	14161	263.39	6.1725	7.94E+05	263.39	6.1725	7.64E+05	2.918	0.050465	97.031	1.7	97.481	39.71	2.2898	3078.7	2964.7	2.54E+05	6166.5	6.04E+05	8.66E+05	2.07E+05	6172.5	6.28E+05	0.51706	0.53298	0.70536	0.99535	0.042701	0.06252	0.71029	0.063793	0.73527	0.99636	53.962	0.84879	114.01	1.4917	0	17906	8668.5	12023	43954	0.025582	1	1840.4	48.249	27.004	18.264	50.298	46.317	26.675	1840.7	1.5546	1.1058	17.768	12.049	34.553	16.814	1.1015	0.77203
